episode_id,failure_mode,service,elapsed_s,timestamp,p50_latency_ms,p99_latency_ms,heap_mb,gc_pause_ms,error_rate,cache_miss_rate,db_p99_ms,cpu_pct,queue_lag,retry_rate,rps
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,150,1700354209,142.7,606.5,527.1,5.91,0.0234,0.028,544.2,26.6,9,0.0029,188.31
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,152,1700354211,126.3,530.3,487.3,2.0,0.0079,0.014,457.5,23.5,5,0.0209,242.23
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,154,1700354213,116.6,410.0,540.8,3.72,0.027,0.0148,340.1,23.7,5,0.0017,202.69
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,156,1700354215,122.9,501.6,505.9,2.0,0.0018,0.072,437.2,25.1,7,0.0061,194.04
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,158,1700354217,135.9,545.1,496.2,2.0,0.0092,0.12,478.4,20.6,10,0.0141,170.65
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,160,1700354219,130.9,411.5,496.4,6.53,0.0074,0.1126,346.8,23.0,3,0.0054,192.88
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,162,1700354221,128.0,462.3,498.1,16.65,0.0103,0.01,396.2,21.3,1,0.0241,180.12
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,164,1700354223,122.7,258.5,517.8,4.06,0.0216,0.01,215.3,22.6,9,0.05,181.65
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,166,1700354225,110.2,264.1,485.9,3.15,0.0282,0.072,220.0,23.4,1,0.0229,186.91
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,168,1700354227,120.9,461.0,491.3,8.91,0.0026,0.0302,379.1,16.5,13,0.0233,203.88
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,170,1700354229,138.7,392.1,520.5,2.0,0.0061,0.01,331.9,16.2,9,0.0026,188.07
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,172,1700354231,116.9,370.7,524.1,2.0,0.0036,0.01,319.0,24.7,0,0.0307,181.25
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,174,1700354233,130.5,438.5,532.5,3.71,0.0016,0.0216,393.4,19.8,13,0.0211,216.79
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,176,1700354235,145.7,577.7,510.3,26.5,0.0071,0.01,518.8,19.7,10,0.0277,184.93
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,178,1700354237,126.3,427.0,518.9,9.43,0.0072,0.01,375.8,28.3,2,0.05,221.55
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,180,1700354239,125.9,389.1,481.9,15.09,0.0214,0.0793,333.1,26.0,13,0.0239,200.5
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,182,1700354241,121.9,375.9,520.7,2.06,0.0065,0.0235,335.5,24.1,13,0.0227,200.24
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,184,1700354243,133.6,641.1,519.4,3.2,0.0164,0.01,554.9,17.5,0,0.0343,210.25
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,186,1700354245,134.4,531.2,527.6,22.0,0.007,0.01,462.5,19.8,6,0.0169,172.86
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,188,1700354247,150.9,527.9,554.3,12.61,0.0183,0.0906,460.8,18.8,14,0.05,196.32
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,190,1700354249,159.0,759.2,495.2,8.48,0.0035,0.0111,675.6,23.2,11,0.05,177.28
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,192,1700354251,93.6,307.4,530.7,16.27,0.0109,0.0192,251.8,32.0,8,0.05,223.02
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,194,1700354253,145.0,689.2,534.9,21.86,0.0086,0.0312,614.9,21.0,0,0.0028,199.81
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,196,1700354255,134.2,568.0,526.4,7.01,0.0044,0.0206,500.8,25.9,3,0.021,231.08
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,198,1700354257,141.9,600.1,545.8,40.0,0.0043,0.0744,531.5,15.0,11,0.005,212.95
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,200,1700354259,170.8,821.4,502.8,2.0,0.0121,0.12,733.2,21.0,12,0.0026,196.17
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,202,1700354261,133.4,405.6,507.9,8.4,0.0161,0.01,356.3,22.8,2,0.0016,194.02
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,204,1700354263,148.1,527.1,511.4,4.32,0.0091,0.118,479.1,23.6,13,0.0021,196.94
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,206,1700354265,126.3,604.7,525.9,3.25,0.0246,0.01,516.6,21.8,2,0.0102,199.19
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,208,1700354267,144.7,672.2,504.1,23.02,0.006,0.1085,582.1,26.9,9,0.0001,206.72
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,210,1700354269,131.0,495.5,493.8,28.44,0.0073,0.0244,421.5,20.2,3,0.0113,215.58
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,212,1700354271,145.4,554.1,503.6,5.87,0.0062,0.12,500.3,20.7,2,0.0369,201.35
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,214,1700354273,169.8,871.1,482.2,19.27,0.012,0.0319,762.5,19.8,3,0.0209,210.44
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,216,1700354275,149.6,689.2,508.6,8.17,0.0123,0.0128,619.4,22.9,1,0.0065,184.27
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,218,1700354277,140.6,482.1,518.8,2.15,0.0137,0.01,418.6,26.5,12,0.0405,203.9
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,220,1700354279,129.7,535.3,465.4,4.5,0.0188,0.0653,459.6,23.9,14,0.0057,202.8
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,222,1700354281,136.8,309.1,536.0,19.36,0.0132,0.01,265.2,19.9,4,0.0087,179.07
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,224,1700354283,141.4,574.0,500.7,6.42,0.0062,0.0607,513.4,25.4,12,0.0259,188.55
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,226,1700354285,160.3,757.6,506.2,16.26,0.0093,0.0442,664.1,20.3,7,0.0103,181.17
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,228,1700354287,135.2,474.2,504.6,2.0,0.013,0.0392,406.8,20.2,8,0.0011,208.82
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,230,1700354289,140.2,639.9,513.7,32.05,0.001,0.12,575.4,16.5,2,0.0133,203.35
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,232,1700354291,132.1,513.6,523.3,2.0,0.0119,0.01,453.0,19.7,10,0.0259,203.97
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,234,1700354293,112.4,391.0,538.8,2.0,0.0007,0.12,333.8,25.7,11,0.0026,220.92
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,236,1700354295,120.0,407.0,559.5,20.02,0.007,0.12,362.7,28.1,10,0.0111,194.45
ep_00153_DISK_IO_SATURATION,DISK_IO_SATURATION,inventory-service,238,1700354297,164.7,747.6,511.4,3.49,0.0133,0.0241,666.5,23.5,6,0.0031,201.8
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,0,1700063942,99.5,76.8,502.4,11.92,0.0101,0.0171,51.2,21.9,7,0.0455,244.08
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,2,1700063944,103.3,71.7,496.0,2.0,0.0035,0.01,52.0,22.5,2,0.0127,204.57
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,4,1700063946,80.0,60.0,501.0,6.48,0.0008,0.01,40.0,25.0,7,0.0255,221.73
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,6,1700063948,108.0,107.5,528.0,9.98,0.0095,0.0127,71.6,23.9,1,0.0153,212.12
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,8,1700063950,117.5,72.1,481.5,2.0,0.0077,0.0639,63.2,23.0,3,0.011,170.43
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,10,1700063952,105.5,66.0,485.4,4.67,0.0022,0.075,56.9,26.7,3,0.0161,203.86
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,12,1700063954,89.5,119.7,512.7,2.0,0.0176,0.01,87.0,16.6,3,0.0049,180.68
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,14,1700063956,104.7,125.8,499.8,11.06,0.0129,0.01,104.1,19.2,2,0.0269,217.43
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,16,1700063958,97.2,110.2,473.3,30.68,0.0049,0.0162,92.8,27.8,3,0.0046,210.36
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,18,1700063960,93.5,107.5,529.5,2.0,0.016,0.0365,80.9,21.8,5,0.0075,217.49
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,20,1700063962,96.3,113.5,452.0,2.0,0.0315,0.0508,79.1,16.8,1,0.0038,207.1
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,22,1700063964,99.1,131.9,496.7,2.0,0.0063,0.01,107.0,21.0,11,0.0065,209.42
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,24,1700063966,113.6,104.5,506.4,6.7,0.0149,0.01,74.7,19.7,13,0.0016,195.29
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,26,1700063968,110.6,96.2,497.0,2.0,0.0152,0.0861,92.7,21.2,9,0.05,174.69
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,28,1700063970,95.0,128.4,539.1,5.3,0.0093,0.0445,109.7,26.7,4,0.0034,203.6
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,30,1700063972,104.4,184.0,501.1,4.89,0.0079,0.0409,142.6,24.2,9,0.0265,203.42
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,32,1700063974,111.1,143.6,506.0,5.62,0.0033,0.0442,125.4,22.3,0,0.0293,216.02
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,34,1700063976,93.1,135.5,525.5,2.63,0.0067,0.0316,100.4,28.9,7,0.0156,206.34
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,36,1700063978,98.8,133.8,514.8,8.35,0.0166,0.065,103.1,17.9,12,0.05,217.11
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,38,1700063980,97.3,146.2,512.9,14.29,0.0015,0.01,129.0,26.2,1,0.0035,178.15
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,40,1700063982,119.4,217.7,514.5,2.0,0.0132,0.0144,167.8,13.3,10,0.0317,250.8
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,42,1700063984,104.1,171.4,507.6,16.67,0.0063,0.0988,137.2,20.3,9,0.0078,186.68
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,44,1700063986,109.2,200.0,508.1,23.45,0.0074,0.0246,150.2,18.4,5,0.0033,241.06
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,46,1700063988,101.5,164.9,513.5,20.91,0.0052,0.0628,132.9,24.4,13,0.002,195.24
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,48,1700063990,102.8,183.6,514.8,2.39,0.0083,0.0337,145.9,27.8,9,0.0052,200.67
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,50,1700063992,107.3,139.1,534.2,22.68,0.0124,0.0484,115.4,20.6,7,0.009,213.71
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,52,1700063994,107.2,185.8,493.8,9.76,0.0205,0.0667,154.5,23.4,2,0.005,188.4
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,54,1700063996,117.8,252.5,503.7,17.24,0.0071,0.01,201.6,26.0,5,0.0244,164.54
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,56,1700063998,114.5,290.6,501.0,5.53,0.006,0.12,222.9,21.2,11,0.0279,204.9
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,58,1700064000,116.7,278.4,515.6,14.31,0.0074,0.01,237.7,22.4,10,0.019,192.8
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,60,1700064002,106.0,294.1,545.6,5.03,0.0246,0.12,232.9,28.0,13,0.0097,199.61
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,62,1700064004,106.8,224.5,495.1,9.97,0.0035,0.01,164.2,23.7,7,0.05,209.66
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,64,1700064006,105.4,215.0,491.3,15.91,0.0047,0.0917,180.7,21.6,7,0.05,225.09
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,66,1700064008,103.4,151.3,515.7,2.02,0.0109,0.01,124.5,22.1,13,0.0001,199.08
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,68,1700064010,112.1,213.7,486.2,14.84,0.0127,0.0383,154.6,23.6,11,0.0103,176.3
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,70,1700064012,99.0,221.1,502.2,3.33,0.0118,0.0355,183.8,16.5,12,0.0036,190.14
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,72,1700064014,94.8,251.2,529.3,2.08,0.0043,0.01,211.1,22.2,10,0.038,208.6
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,74,1700064016,106.5,283.4,530.9,2.0,0.004,0.01,247.4,21.3,1,0.0022,183.55
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,76,1700064018,108.1,155.7,521.5,20.59,0.0091,0.0844,136.7,23.1,0,0.0199,217.9
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,78,1700064020,100.6,133.6,523.4,9.34,0.0214,0.01,116.8,19.0,1,0.0275,152.68
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,80,1700064022,116.9,355.5,485.8,10.12,0.0094,0.0927,299.0,17.9,9,0.0191,183.62
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,82,1700064024,114.7,233.7,533.7,7.34,0.0031,0.0475,201.2,27.2,6,0.0119,180.82
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,84,1700064026,116.8,436.6,486.5,14.46,0.0077,0.0196,371.5,19.3,11,0.0139,218.09
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,86,1700064028,127.1,369.1,539.8,2.0,0.0057,0.1041,318.6,19.3,5,0.0472,190.57
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,88,1700064030,98.9,296.0,484.6,7.62,0.0049,0.0142,232.0,24.6,9,0.0029,180.82
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,90,1700064032,104.7,177.1,492.3,8.16,0.0061,0.0195,152.5,29.0,6,0.0195,177.83
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,92,1700064034,110.4,243.4,495.9,2.58,0.0114,0.0607,180.6,29.1,4,0.0256,207.08
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,94,1700064036,101.5,224.8,518.1,5.99,0.0066,0.01,184.3,29.4,6,0.001,184.36
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,96,1700064038,108.0,288.3,515.1,5.0,0.0089,0.0843,240.5,18.7,7,0.0167,204.44
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,98,1700064040,115.5,231.7,513.2,18.05,0.0091,0.0205,181.0,21.6,1,0.0029,199.4
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,100,1700064042,118.7,197.2,510.5,2.0,0.0017,0.0784,162.7,22.6,12,0.0096,236.96
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,102,1700064044,101.7,259.4,492.9,2.0,0.0227,0.0493,215.8,20.6,6,0.0041,230.0
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,104,1700064046,128.3,477.3,504.1,9.59,0.0098,0.12,407.3,27.0,4,0.0084,205.01
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,106,1700064048,124.9,277.2,509.1,24.97,0.0025,0.0294,237.3,23.4,1,0.0365,232.52
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,108,1700064050,109.3,258.0,508.8,2.0,0.0067,0.026,227.9,21.7,10,0.05,199.63
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,110,1700064052,117.2,264.4,499.4,6.23,0.0112,0.0285,214.2,20.1,9,0.0209,192.49
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,112,1700064054,125.9,363.1,527.9,15.16,0.0074,0.0526,308.4,23.6,11,0.0313,181.93
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,114,1700064056,115.2,314.9,547.2,7.26,0.0119,0.015,258.7,17.5,8,0.0215,183.91
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,116,1700064058,122.4,391.0,508.1,16.44,0.0153,0.01,332.9,18.4,6,0.0073,221.75
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,118,1700064060,109.8,351.3,512.9,3.96,0.0112,0.1172,295.6,22.3,10,0.0127,233.87
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,120,1700064062,118.8,342.8,539.7,10.6,0.0121,0.01,286.5,24.4,6,0.0263,210.72
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,122,1700064064,109.5,253.4,492.8,31.79,0.0053,0.0929,211.4,20.7,1,0.0057,166.13
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,124,1700064066,113.4,249.3,524.3,4.56,0.0318,0.0181,212.3,22.4,5,0.0171,214.49
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,126,1700064068,128.2,436.0,519.2,28.85,0.0097,0.01,374.4,25.1,6,0.0124,185.59
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,128,1700064070,119.7,368.8,509.6,40.0,0.0033,0.01,318.4,23.5,0,0.0149,202.23
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,130,1700064072,130.6,464.7,514.6,2.0,0.0074,0.0366,404.0,14.9,1,0.0182,224.04
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,132,1700064074,107.0,310.9,512.3,26.21,0.0216,0.0528,283.0,20.2,2,0.0005,202.12
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,134,1700064076,130.8,474.4,503.1,40.0,0.0323,0.0142,407.9,25.1,9,0.0044,188.44
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,136,1700064078,129.6,463.0,512.2,5.64,0.0053,0.01,411.9,17.3,4,0.05,182.66
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,138,1700064080,135.8,503.9,487.8,2.0,0.0031,0.0136,438.4,16.5,14,0.0024,194.58
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,140,1700064082,121.2,431.4,512.9,11.87,0.0012,0.01,361.3,18.7,6,0.0068,209.45
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,142,1700064084,123.5,317.6,520.5,20.54,0.0354,0.01,260.3,21.4,13,0.0301,221.03
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,144,1700064086,132.0,579.2,530.4,25.17,0.0127,0.01,514.7,24.1,2,0.0214,185.68
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,146,1700064088,111.9,302.8,510.1,10.75,0.0143,0.026,263.0,23.6,12,0.05,210.1
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,148,1700064090,108.9,365.0,516.8,17.69,0.0244,0.12,312.2,19.7,1,0.0332,218.99
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,150,1700064092,118.8,422.5,484.6,20.99,0.0087,0.0289,362.1,21.7,3,0.0139,213.55
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,152,1700064094,140.7,508.6,535.1,2.13,0.0058,0.12,450.6,31.0,1,0.0046,179.07
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,154,1700064096,142.5,566.9,490.9,2.0,0.0102,0.0144,512.8,26.1,13,0.0021,195.68
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,156,1700064098,125.3,511.3,498.8,15.22,0.0078,0.0395,433.3,19.5,1,0.0144,221.72
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,158,1700064100,125.6,499.9,487.0,14.01,0.0026,0.0852,430.1,22.6,7,0.009,189.16
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,160,1700064102,145.7,580.1,497.8,5.06,0.0008,0.065,506.6,25.4,13,0.0027,174.0
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,162,1700064104,138.7,431.9,521.8,3.75,0.0124,0.0156,361.2,23.7,5,0.0342,204.45
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,164,1700064106,121.0,378.6,503.9,4.53,0.0112,0.01,338.2,25.8,14,0.0001,221.11
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,166,1700064108,116.9,409.2,531.2,31.87,0.015,0.01,353.2,24.0,7,0.0018,188.03
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,168,1700064110,119.7,416.8,525.2,8.22,0.0059,0.0165,364.8,24.4,6,0.0395,227.52
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,170,1700064112,114.4,310.6,513.2,7.31,0.0014,0.0127,275.2,15.0,10,0.03,209.81
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,172,1700064114,128.1,457.7,552.1,14.04,0.0093,0.12,391.6,19.6,11,0.05,202.61
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,174,1700064116,131.0,588.6,521.6,19.87,0.0004,0.0126,504.7,17.4,5,0.0085,206.6
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,176,1700064118,151.1,637.9,496.7,17.48,0.0033,0.01,547.9,20.1,13,0.0024,224.15
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,178,1700064120,123.9,398.1,520.3,17.53,0.0065,0.1076,356.3,22.0,10,0.05,237.71
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,180,1700064122,113.7,322.6,552.3,10.47,0.0073,0.0329,256.9,15.1,1,0.0037,190.1
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,182,1700064124,149.7,643.1,496.3,13.35,0.0087,0.0437,581.1,25.1,4,0.0214,171.33
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,184,1700064126,122.8,467.9,502.7,16.23,0.0075,0.0949,407.3,17.7,3,0.0013,213.03
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,186,1700064128,161.2,696.2,536.4,2.0,0.007,0.0255,611.8,22.9,9,0.0079,190.62
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,188,1700064130,169.9,802.0,532.7,32.87,0.0201,0.0127,728.5,21.2,11,0.0068,230.48
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,190,1700064132,122.5,505.2,469.3,18.56,0.0124,0.01,437.2,23.5,6,0.0207,212.37
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,192,1700064134,142.0,568.7,511.9,6.79,0.0063,0.0494,507.1,23.7,4,0.0074,226.29
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,194,1700064136,130.6,417.4,513.7,6.08,0.0093,0.01,365.9,31.6,1,0.0243,215.41
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,196,1700064138,129.2,312.7,543.4,24.9,0.0116,0.0262,265.7,23.9,7,0.0062,206.29
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,198,1700064140,134.2,433.6,531.5,2.15,0.006,0.054,379.1,13.8,11,0.0043,190.55
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,200,1700064142,119.1,272.1,508.8,12.42,0.0239,0.0427,239.8,21.2,1,0.0241,228.73
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,202,1700064144,139.7,610.7,519.3,8.88,0.0055,0.104,528.9,20.1,14,0.0239,197.99
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,204,1700064146,141.9,551.8,548.4,5.86,0.0123,0.0411,478.8,26.4,1,0.0018,212.3
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,206,1700064148,128.2,573.6,519.0,8.56,0.0086,0.0714,509.5,22.6,0,0.0036,198.73
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,208,1700064150,135.8,609.3,533.3,40.0,0.0112,0.1079,538.8,20.4,9,0.0034,219.28
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,210,1700064152,148.4,600.8,514.0,26.75,0.0202,0.016,522.8,23.5,10,0.0184,174.53
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,212,1700064154,141.1,537.9,492.4,8.39,0.017,0.0726,466.0,13.5,10,0.0147,260.88
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,214,1700064156,140.3,642.5,515.5,2.87,0.0038,0.01,581.9,21.6,3,0.0297,178.07
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,216,1700064158,131.7,424.9,536.0,11.96,0.0064,0.0119,357.9,24.2,10,0.0433,213.37
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,218,1700064160,151.8,681.2,499.7,30.47,0.0042,0.0374,605.4,20.3,7,0.0243,184.13
ep_00154_DISK_IO_SATURATION,DISK_IO_SATURATION,auth-service,220,1700064162,130.1,516.0,536.1,7.13,0.0092,0.0416,450.6,24.8,9,0.027,148.3
